ENSG00000242268.2	0.0
ENSG00000270112.3	1266.94980883
ENSG00000167578.15	88097.4209274
ENSG00000273842.1	0.0
ENSG00000078237.5	684112.243733
ENSG00000146083.10	929952.866658
ENSG00000225275.4	0.0
ENSG00000158486.12	10595.5156484
ENSG00000198242.12	2987130.45395
ENSG00000259883.1	420.42685939
ENSG00000231981.3	0.0
ENSG00000269475.2	1697.11575178
ENSG00000201788.1	0.0
ENSG00000134108.11	1010427.88407
ENSG00000263089.1	2044.38821115
ENSG00000172137.17	190.34005202
ENSG00000167700.7	45341.7568242
ENSG00000234943.2	5158.87175475
ENSG00000240423.1	769.341238742
ENSG00000060642.9	94120.1728667
ENSG00000271616.1	0.0
ENSG00000234881.1	0.0
ENSG00000236040.1	0.0
ENSG00000231105.1	4315.01435396
ENSG00000243044.1	0.0
ENSG00000182141.8	74235.1166767
ENSG00000269416.4	62548.189643
ENSG00000264981.1	0.0
ENSG00000275265.1	3562.07811637
ENSG00000185105.4	131.875145887
ENSG00000233540.1	6548.4668402
ENSG00000102174.8	1929.4589797
ENSG00000271647.1	0.0
ENSG00000166391.13	234.94740898
ENSG00000270469.1	799.38127889
ENSG00000070087.12	238211.903057
ENSG00000262950.1	480.933395534
ENSG00000255420.1	0.0
ENSG00000280038.1	0.0
ENSG00000266261.1	4541.49364049
ENSG00000153561.11	306903.080179
ENSG00000269148.1	21638.2258352
ENSG00000274458.1	0.0
ENSG00000273406.1	0.0
ENSG00000179262.8	1633716.80168
ENSG00000214198.6	5062.43283647
ENSG00000278099.1	0.0
ENSG00000166368.2	0.0
ENSG00000206072.11	0.0
ENSG00000234900.1	0.0
ENSG00000258630.1	0.0
ENSG00000127511.8	327731.478823
ENSG00000220993.1	0.0
ENSG00000225269.2	0.0
ENSG00000214062.5	3581.75810597
ENSG00000095587.8	9027.33991534
ENSG00000274219.1	356.992410341
ENSG00000230100.1	0.0
ENSG00000064601.15	310532.189069
ENSG00000227766.1	56473.1075388
ENSG00000008517.15	241823.922083
ENSG00000215246.5	1303.29911553
ENSG00000266644.1	2315.35077564
ENSG00000236893.1	0.0
ENSG00000254465.1	0.0
ENSG00000088179.7	54128.6954517
ENSG00000070081.14	75352.5053987
ENSG00000275479.1	13192.1148845
ENSG00000166634.5	760.913400446
ENSG00000261789.1	390.07112947
ENSG00000254092.1	777.335991822
ENSG00000197421.8	236.260283229
ENSG00000161558.9	38887.3829273
ENSG00000276644.3	5654.11323204
ENSG00000260900.1	0.0
ENSG00000278732.1	0.0
ENSG00000196167.8	259.824087957
ENSG00000268465.1	0.0
ENSG00000264438.2	0.0
ENSG00000204113.6	0.0
ENSG00000207000.1	0.0
ENSG00000254131.1	0.0
ENSG00000118972.1	966.647441123
ENSG00000264104.1	0.0
ENSG00000179833.4	186253.990511
ENSG00000264576.1	0.0
ENSG00000064225.11	5258.14393705
ENSG00000267108.1	1929.4589797
ENSG00000221372.1	0.0
ENSGR0000264510.4	0.0
ENSG00000057294.12	112989.643843
ENSG00000227535.2	0.0
ENSG00000252628.2	0.0
ENSG00000166007.11	0.0
ENSG00000273055.1	6223.66288493
ENSG00000242041.1	57778.8441293
ENSG00000278923.1	0.0
ENSG00000167768.4	0.0
ENSG00000280159.1	0.0
ENSG00000235240.1	1862.92591144
ENSG00000264172.1	0.0
ENSG00000199903.1	0.0
ENSG00000200058.1	0.0
ENSG00000275358.1	0.0
ENSG00000218358.2	33509.0850652
ENSG00000266460.1	0.0
ENSG00000260371.1	0.0
ENSG00000264091.1	9973.81872584
ENSG00000238921.2	0.0
ENSG00000274815.1	0.0
ENSG00000269349.1	79195.5208487
ENSG00000200291.1	0.0
